e91	r1	e36491
e91	r1	e12178
e91	r1	e38304
e91	r1	e41513
e91	r1	e42522
e91	r1	e15688
e91	r1	e89
e61	r2	<http://rdffreebasecom/ns/m09k4gjv>
e61	r2	<http://rdffreebasecom/ns/m0ryfj_1>
e64	r2	<http://rdffreebasecom/ns/m0qk789y>
e64	r2	<http://rdffreebasecom/ns/m0nlrtc1>
e64	r2	<http://dbpedia.org/resource/F>
e77160	r0	e17601
e65	r1	e43448
e65	r2	<http://rdffreebasecom/ns/m0162wf8>
e65	r2	<http://dbpedia.org/resource/G>
e28270	r1	e16486
e66	r2	<http://rdffreebasecom/ns/m01941k1>
e66	r2	<http://rdffreebasecom/ns/m01350vn>
e67	r1	e33620
e67	r1	e74261
e67	r2	<http://rdffreebasecom/ns/m09mgmdz>
e39787	r1	e36114
e39787	r3	e40152
e39787	r1	e11485
e68	r2	<http://rdffreebasecom/ns/m0560cf>
e68	r2	<http://rdffreebasecom/ns/m0114y7fv>
e69	r1	e524
e69	r2	<http://rdffreebasecom/ns/m0l6swg7>
e69	r2	<http://rdffreebasecom/ns/m0m8lbq_>
e71	r1	e4108
e71	r2	<http://rdffreebasecom/ns/m0mxf9p9>
e71	r2	<http://rdffreebasecom/ns/m0mq_f4w>
e72	r5	e11222
e72	r1	e31159
e72	r1	e43448
e72	r2	<http://rdffreebasecom/ns/m0ldsvr4>
e72	r2	<http://rdffreebasecom/ns/m0nsrj9k>
e85146	r0	e28295
e73	r2	<http://rdffreebasecom/ns/m09n532n>
e75	r1	e43448
e75	r1	e4108
e75	r2	<http://rdffreebasecom/ns/m0g9pg8y>
e75	r2	<http://rdffreebasecom/ns/m011qhjc8>
e76	r2	<http://rdffreebasecom/ns/m09mg6vt>
e76	r2	<http://rdffreebasecom/ns/m0dqvpch>
e78	r2	<http://rdffreebasecom/ns/m0spctgt>
e78	r2	<http://rdffreebasecom/ns/m06s7h2b>
e80	r2	<http://rdffreebasecom/ns/m0zvbr6z>
e80	r2	<http://rdffreebasecom/ns/m0zpppln>
e82	r0	e29918
e82	r1	e29016
e82	r2	<http://rdffreebasecom/ns/m09mgm_6>
e82	r2	<http://rdffreebasecom/ns/m01m2d1g>
e83	r2	<http://rdffreebasecom/ns/m0zkp06b>
e83	r2	<http://rdffreebasecom/ns/m0qblx07>
e86	r2	<http://rdffreebasecom/ns/m0myz9z4>
e86	r2	<http://rdffreebasecom/ns/m0g6dbgz>
e84	r2	<http://rdffreebasecom/ns/m0c94vrn>
e88	r2	<http://rdffreebasecom/ns/m083khn7>
e88	r2	<http://rdffreebasecom/ns/m01tdldy>
e88	r2	<http://dbpedia.org/resource/T>
e57601	r3	e6438
e91	r2	<http://rdffreebasecom/ns/m0dp620z>
e91	r2	<http://rdffreebasecom/ns/m02l7132>
e91	r2	<http://dbpedia.org/resource/R>
e94	r2	<http://rdffreebasecom/ns/m0n_bncg>
e94	r2	<http://rdffreebasecom/ns/m0k07lqz>
e95	r1	e4108
e95	r1	e43448
e95	r2	<http://rdffreebasecom/ns/m0ljs89r>
e95	r2	<http://rdffreebasecom/ns/m02kff87>
e13583	r3	e39890
e74521	r1	e16374
e65581	r1	e37836
e17065	r3	e43719
e106	r2	<http://rdffreebasecom/ns/m0140c5_>
e108	r2	<http://rdffreebasecom/ns/m06cq2g4>
e107	r0	e31251
e76710	r3	e7635
e76201	r1	e6011
e61273	r3	e1242
e27405	r3	e65765
e124	r0	e74815
e27885	r0	e24425
e70731	r1	e83281
e60099	r1	e47451
e136	r6	e54141
e138	r2	<http://rdffreebasecom/ns/m013dv3ny>
e69689	r1	e51780
e10902	r3	e64974
e59874	r0	e20732
e7587	r3	e22851
e144	r7	e43549
e144	r2	<http://rdffreebasecom/ns/m0g2224z>
e144	r2	<http://dbpedia.org/resource/Epi_Info>
e145	r2	<http://rdffreebasecom/ns/m0c3d9mk>
e145	r2	<http://dbpedia.org/resource/Structural_equation_modeling>
e21579	r0	e28077
e52456	r0	e6393
e149	r2	<http://rdffreebasecom/ns/m0jbbhqb>
e46556	r0	e39928
e150	r2	<http://rdffreebasecom/ns/m012ycn5r>
e150	r2	<http://dbpedia.org/resource/ZConvert>
e82006	r0	e52426
e158	r2	<http://rdffreebasecom/ns/m07_n782>
e51380	r1	e32536
e159	r2	<http://dbpedia.org/resource/Passopolis>
e61477	r3	e5293
e53544	r0	e9658
e64771	r0	e84184
e35359	r3	e34248
e22615	r0	e56485
e20789	r3	e20044
e174	r2	<http://rdffreebasecom/ns/m06lpcxy>
e174	r2	<http://dbpedia.org/resource/Microsoft_MapPoint>
e53717	r0	e6323
e11232	r1	e66503
e11232	r3	e61374
e3028	r0	e48657
e178	r2	<http://rdffreebasecom/ns/m0zjjclf>
e178	r2	<http://rdffreebasecom/ns/m0kldzt4>
e178	r2	<http://rdffreebasecom/ns/m0rdw5yp>
e179	r2	<http://rdffreebasecom/ns/m0nskzry>
e182	r2	<http://rdffreebasecom/ns/m0lvyghv>
e182	r2	<http://dbpedia.org/resource/Convoy>
e31741	r3	e7752
e28012	r0	e71865
e187	r2	<http://rdffreebasecom/ns/m06cng5v>
e187	r2	<http://rdffreebasecom/ns/m0mdc9l9>
e187	r2	<http://dbpedia.org/resource/UFO_Phil>
e186	r2	<http://rdffreebasecom/ns/m01wzt07>
e20394	r3	e53319
e56548	r0	e3930
e11709	r1	e31235
e76760	r8	e12050
e76760	r1	e12050
e76760	r1	e33620
e194	r2	<http://rdffreebasecom/ns/m0hdw5zh>
e194	r2	<http://dbpedia.org/resource/SmartPlanet>
e26753	r3	e18487
e76754	r8	e12050
e76754	r1	e12050
e76754	r1	e33620
e197	r2	<http://rdffreebasecom/ns/m0g7lhqd>
e198	r2	<http://dbpedia.org/resource/E-on_Vue>
e199	r2	<http://rdffreebasecom/ns/m0ckn5bg>
e199	r2	<http://rdffreebasecom/ns/m049z24z>
e25888	r1	e19098
e10051	r3	e27745
e61396	r1	e69728
e76736	r8	e12050
e76736	r1	e12050
e76736	r1	e33620
e215	r2	<http://rdffreebasecom/ns/m0cgsbdr>
e215	r2	<http://rdffreebasecom/ns/m012lf8k3>
e62506	r0	e8197
e5434	r1	e61898
e219	r2	<http://rdffreebasecom/ns/m0ybq545>
e79863	r9	e71056
e79863	r10	e56118
e79863	r11	e71056
e34180	r0	e64115
e225	r2	<http://rdffreebasecom/ns/m011tk0xv>
e26499	r3	e11455
e75182	r0	e49469
e75182	r1	e34532
e75182	r1	e15688
e37321	r3	e8914
e42115	r1	e40671
e62155	r0	e33886
e20554	r0	e31317
e20554	r1	e14045
e234	r2	<http://rdffreebasecom/ns/m012pzc61>
e234	r2	<http://rdffreebasecom/ns/m010cfgxh>
e234	r2	<http://dbpedia.org/resource/Muon>
e237	r12	e12881
e237	r2	<http://dbpedia.org/resource/Delta_Wave>
e238	r2	<http://rdffreebasecom/ns/m0lns7wx>
e238	r2	<http://rdffreebasecom/ns/m0dz8_9l>
e241	r2	<http://rdffreebasecom/ns/m011sp0kt>
e244	r2	<http://rdffreebasecom/ns/m010spydj>
e244	r2	<http://dbpedia.org/resource/MusE>
e42294	r3	e66722
e42294	r1	e42461
e42294	r13	e9545
e42294	r3	e9545
e42294	r3	e63445
e1926	r0	e24567
e250	r2	<http://rdffreebasecom/ns/m09gg0yb>
e40277	r1	e20557
e10320	r4	e53923
e260	r1	e17091
e46989	r14	e56385
e46989	r1	e66100
e46989	r1	e31470
e46989	r3	e1006
e46989	r11	e56385
e46989	r15	e57998
e33396	r0	e85193
e2404	r0	e28166
e270	r2	<http://rdffreebasecom/ns/m0q766h1>
e65572	r0	e64957
e277	r2	<http://rdffreebasecom/ns/m0dy0w7s>
e277	r2	<http://dbpedia.org/resource/Cornell_Tech>
e283	r2	<http://rdffreebasecom/ns/m0bfgsfz>
e22386	r3	e16518
e48461	r0	e15237
e5467	r13	e9545
e5467	r3	e9545
e14108	r0	e34330
e1697	r1	e45038
e73035	r0	e28637
e291	r2	<http://rdffreebasecom/ns/m0h1hhd7>
e291	r2	<http://dbpedia.org/resource/Mus2>
e292	r2	<http://dbpedia.org/resource/Aliasing>
e51110	r16	e15526
e54287	r17	e44786
e54287	r10	e44786
e302	r2	<http://rdffreebasecom/ns/m011_n2q>
e302	r2	<http://dbpedia.org/resource/Object_Query_Language>
e2434	r3	e26664
e17945	r0	e5019
e15115	r3	e79404
e11064	r3	e48085
e82118	r1	e40671
e77530	r0	e60459
e309	r2	<http://rdffreebasecom/ns/m0frbjsn>
e314	r2	<http://rdffreebasecom/ns/m0vvf8b>
e315	r2	<http://rdffreebasecom/ns/m0ty9m1l>
e315	r2	<http://rdffreebasecom/ns/m0m_6nry>
e315	r2	<http://dbpedia.org/resource/Mule>
e320	r2	<http://rdffreebasecom/ns/m0g2k06>
e320	r2	<http://dbpedia.org/resource/Pottery>
e77487	r0	e45774
e68178	r1	e69728
e321	r2	<http://rdffreebasecom/ns/m03qkj64>
e39918	r0	e5661
e29734	r4	e26699
e71196	r0	e7641
e10266	r0	e78
e46296	r0	e20043
e59368	r1	e56007
e9120	r0	e84604
e9120	r1	e6011
e332	r18	e13569
e70428	r0	e23630
e337	r2	<http://rdffreebasecom/ns/m09m3m31>
e337	r2	<http://dbpedia.org/resource/BlackBerry_Messenger>
e338	r2	<http://rdffreebasecom/ns/m07kdqtl>
e338	r2	<http://dbpedia.org/resource/Korora>
e341	r19	e28810
e344	r2	<http://rdffreebasecom/ns/m011x3pbn>
e344	r2	<http://dbpedia.org/resource/Kurumin>
e354	r20	e75081
e354	r2	<http://rdffreebasecom/ns/m0l0x240>
e354	r2	<http://dbpedia.org/resource/ROX_Desktop>
e79640	r3	e44786
e8448	r0	e37267
e361	r2	<http://rdffreebasecom/ns/m0ckyksq>
e361	r2	<http://rdffreebasecom/ns/m0n68hw6>
e361	r2	<http://rdffreebasecom/ns/m0f2xnvt>
e361	r2	<http://dbpedia.org/resource/VALA>
e28684	r1	e46579
e51092	r0	e84179
e73182	r0	e72748
e30645	r3	e8482
e372	r2	<http://rdffreebasecom/ns/m05ztw60>
e54259	r3	e51394
e73014	r1	e11485
e73014	r1	e36078
e381	r2	<http://rdffreebasecom/ns/m04trl4_>
e381	r2	<http://dbpedia.org/resource/Gangrene>
e33426	r3	e73043
e66171	r0	e71064
e77861	r3	e81415
e15198	r0	e37910
e69396	r0	e83597
e387	r0	e73681
e62775	r0	e19246
e33010	r3	e40515
e6066	r21	e42091
e6066	r22	e32290
e6066	r23	e42091
e6066	r1	e2019
e6066	r24	e35454
e6066	r1	e32290
e6066	r1	e73462
e390	r0	e63875
e390	r1	e11051
e390	r2	<http://rdffreebasecom/ns/m03dt6x6>
e7801	r3	e52217
e394	r2	<http://rdffreebasecom/ns/m0_ls654>
e394	r2	<http://dbpedia.org/resource/Vienna_Circle>
e35430	r3	e79293
e74834	r0	e62108
e14129	r3	e46131
e400	r2	<http://rdffreebasecom/ns/m0690mf1>
e400	r2	<http://dbpedia.org/resource/Io_(programming_language)>
e52579	r3	e8482
e57352	r0	e44143
e402	r2	<http://rdffreebasecom/ns/m0vsmx4>
e402	r2	<http://dbpedia.org/resource/Linear_motor>
e22850	r3	e56734
e406	r0	e63894
e406	r1	e11051
e406	r2	<http://rdffreebasecom/ns/m03dt6td>
e70221	r0	e9128
e44971	r3	e71477
e408	r2	<http://rdffreebasecom/ns/m0mzltgl>
e411	r2	<http://rdffreebasecom/ns/m0x9gf2f>
e411	r2	<http://dbpedia.org/resource/WindowLab>
e66330	r3	e1454
e82701	r25	e63101
e82701	r26	e63101
e24392	r27	e28594
e24392	r3	e28594
e82748	r3	e45166
e420	r2	<http://dbpedia.org/resource/Superior_cervical_cardiac_branches_of_vagus_nerve>
e421	r2	<http://rdffreebasecom/ns/m051blnj>
e64902	r1	e4173
e76722	r1	e63699
e59300	r3	e56471
e17717	r1	e18285
e426	r2	<http://rdffreebasecom/ns/m02w_p9z>
e428	r2	<http://dbpedia.org/resource/Waste_in_the_United_Kingdom>
e60805	r0	e71983
e433	r0	e63712
e433	r1	e11051
e61572	r0	e49765
e61572	r0	e76859
e61572	r0	e84243
e61572	r0	e85590
e61572	r1	e38767
e61572	r1	e63595
e61572	r1	e16564
e61572	r1	e57119
e61572	r1	e80440
e61572	r1	e9007
e61572	r1	e3478
e61572	r1	e22332
e83020	r28	e2952
e83020	r26	e2952
e436	r2	<http://rdffreebasecom/ns/m0132yvrm>
e437	r2	<http://dbpedia.org/resource/Emotionally_focused_therapy>
e438	r2	<http://rdffreebasecom/ns/m03d5483>
e438	r2	<http://dbpedia.org/resource/Metabolism>
e12030	r0	e14936
e35842	r0	e51811
e447	r2	<http://rdffreebasecom/ns/m0rkmtq0>
e447	r2	<http://dbpedia.org/resource/5-Androstenediol>
e67730	r0	e9963
e57230	r3	e37602
e52999	r0	e45417
e27147	r3	e20279
e62547	r29	e26331
e62547	r3	e25922
e458	r2	<http://rdffreebasecom/ns/m0rdkrvm>
e458	r2	<http://dbpedia.org/resource/Musl>
e457	r2	<http://rdffreebasecom/ns/m0lyt4xr>
e23996	r1	e65636
e23996	r1	e81289
e85154	r0	e38373
e21376	r0	e24577
e40784	r0	e27518
e52215	r3	e5293
e61797	r3	e22848
e54278	r1	e22103
e17325	r1	e5361
e17325	r22	e32290
e17325	r1	e32290
e474	r2	<http://dbpedia.org/resource/Shift_register>
e476	r0	e63984
e476	r1	e11051
e27881	r0	e69212
e478	r0	e16922
e480	r2	<http://rdffreebasecom/ns/m019mrt_>
e70048	r0	e67225
e484	r2	<http://rdffreebasecom/ns/m0y99brh>
e484	r2	<http://rdffreebasecom/ns/m0j_5rx3>
e484	r2	<http://dbpedia.org/resource/Bradycardia>
e52397	r0	e43915
e486	r2	<http://rdffreebasecom/ns/m05dpynb>
e63189	r1	e42564
e487	r2	<http://rdffreebasecom/ns/m0drccr4>
e16000	r0	e39973
e57618	r0	e50951
e1384	r0	e38476
e74601	r3	e67506
e1875	r0	e78413
e6151	r0	e19620
e494	r2	<http://rdffreebasecom/ns/m033mj3x>
e494	r2	<http://dbpedia.org/resource/Post-nasal_drip>
e497	r2	<http://rdffreebasecom/ns/m026v68b>
e496	r2	<http://rdffreebasecom/ns/m0__9tz>
e496	r2	<http://dbpedia.org/resource/Walking>
e498	r2	<http://rdffreebasecom/ns/m06kh4g3>
e498	r2	<http://dbpedia.org/resource/International_communication>
e79392	r0	e53458
e72800	r0	e78800
e13128	r3	e72591
e507	r2	<http://rdffreebasecom/ns/m0vnw980>
e54092	r0	e79149
e54092	r1	e69408
e68606	r3	e27153
e68606	r3	e2092
e68050	r30	e29666
e70782	r3	e49821
e512	r0	e63829
e512	r1	e11051
e512	r2	<http://rdffreebasecom/ns/m07nqj_2>
e51953	r1	e14329
e50649	r0	e40061
e522	r2	<http://rdffreebasecom/ns/m0ycz03_>
e524	r31	e80321
e524	r2	<http://rdffreebasecom/ns/m0zj_zcf>
e528	r2	<http://dbpedia.org/resource/Cosmic_background_radiation>
e39447	r1	e2765
e39447	r1	e15864
e12476	r3	e85809
e71758	r1	e81063
e533	r2	<http://dbpedia.org/resource/CommonGround_(software)>
e67114	r0	e82713
e67114	r1	e34532
e67114	r1	e15688
e18505	r0	e50376
e53400	r1	e83281
e37375	r0	e17421
e3452	r0	e49225
e29431	r1	e61303
e544	r0	e75954
e75356	r3	e82624
e75356	r1	e524
e549	r2	<http://rdffreebasecom/ns/m068f6w_>
e549	r2	<http://dbpedia.org/resource/Fatal_system_error>
e39579	r0	e40739
e557	r2	<http://dbpedia.org/resource/Electrical_impedance>
e558	r32	e70618
e558	r2	<http://rdffreebasecom/ns/m0dpsh17>
e23187	r3	e35798
e19977	r0	e27199
e76263	r3	e54487
e37690	r0	e656
e561	r2	<http://rdffreebasecom/ns/m0x6f40g>
e561	r2	<http://dbpedia.org/resource/DNA_microarray>
e12594	r0	e24535
e563	r2	<http://rdffreebasecom/ns/m03h3373>
e60326	r3	e54161
e60326	r3	e23167
e60326	r4	e23730
e565	r2	<http://rdffreebasecom/ns/m012kk0l1>
e35302	r1	e64169
e35302	r1	e22103
e568	r1	e17091
e23362	r0	e54928
e32815	r0	e19127
e84949	r3	e43103
e576	r2	<http://dbpedia.org/resource/Raw_image_format>
e65524	r1	e12178
e65524	r1	e85413
e65524	r1	e8512
e65524	r1	e32642
e65524	r1	e27649
e65524	r1	e27153
e65524	r1	e30228
e65524	r3	e33620
e65524	r3	e16891
e65524	r1	e33620
e46089	r0	e43923
e579	r2	<http://rdffreebasecom/ns/m0c7k4bq>
e579	r2	<http://dbpedia.org/resource/Culture>
e52953	r0	e26698
e26371	r0	e60819
e42450	r0	e18013
e585	r2	<http://rdffreebasecom/ns/m0bbfcgv>
e64498	r3	e55362
e590	r2	<http://rdffreebasecom/ns/m0f9wyws>
e590	r2	<http://dbpedia.org/resource/Software_maintenance>
e38333	r3	e65302
e11599	r3	e66117
e41914	r0	e45952
e2578	r3	e52037
e600	r2	<http://rdffreebasecom/ns/m06tdqx3>
e600	r2	<http://dbpedia.org/resource/MacsBug>
e17508	r33	e72223
e17508	r34	e72223
e9275	r0	e29691
e605	r2	<http://rdffreebasecom/ns/m0ltz3bc>
e71780	r0	e52327
e606	r2	<http://rdffreebasecom/ns/m0wz09n7>
e33415	r0	e73820
e610	r2	<http://rdffreebasecom/ns/m068kyv7>
e610	r2	<http://dbpedia.org/resource/Automation>
e48220	r3	e68150
e66748	r0	e37516
e80997	r3	e27611
e616	r2	<http://rdffreebasecom/ns/m0rh7v5>
e616	r2	<http://dbpedia.org/resource/Foswiki>
e618	r2	<http://rdffreebasecom/ns/m0f0m9gz>
e619	r2	<http://rdffreebasecom/ns/m0mpd5jn>
e62418	r3	e74455
e72883	r0	e33297
e58472	r3	e69693
e23389	r0	e23794
e623	r35	e52085
e624	r2	<http://rdffreebasecom/ns/m05vftp0>
e625	r2	<http://rdffreebasecom/ns/m018zkmr>
e625	r2	<http://dbpedia.org/resource/Tea_Party_movement>
e628	r2	<http://rdffreebasecom/ns/m0__bdyl>
e628	r2	<http://dbpedia.org/resource/Redmine>
e28752	r36	e402
e17491	r0	e44819
e70560	r1	e63699
e635	r37	e24486
e642	r2	<http://rdffreebasecom/ns/m0npcxsj>
e55011	r0	e11332
e75372	r3	e76538
e72524	r1	e74915
e75370	r3	e44688
e57904	r0	e77236
e43198	r10	e60263
e43198	r38	e60263
e8429	r0	e32081
e651	r2	<http://rdffreebasecom/ns/m0mh1vh>
e652	r31	e82102
e652	r2	<http://rdffreebasecom/ns/m09mjyv0>
e652	r2	<http://dbpedia.org/resource/NetPositive>
e653	r2	<http://rdffreebasecom/ns/m0rgz6v>
e631	r4	e49757
e54500	r1	e43909
e46735	r1	e29895
e46735	r1	e74261
e17365	r0	e8592
e5677	r3	e47562
e5677	r4	e53923
e9034	r0	e39966
e61863	r1	e44554
e49175	r0	e7145
e60561	r3	e9527
e10311	r0	e44786
e70830	r0	e72134
e61413	r1	e83281
e44873	r1	e63595
e675	r2	<http://rdffreebasecom/ns/m0msqdmr>
e41319	r3	e46335
e15825	r0	e13323
e30084	r0	e18752
e77303	r3	e6556
e677	r39	e48490
e677	r40	e48490
e677	r2	<http://rdffreebasecom/ns/m0___0ly>
e677	r2	<http://dbpedia.org/resource/Glass>
e678	r2	<http://rdffreebasecom/ns/m010249>
e42962	r4	e15004
e679	r2	<http://rdffreebasecom/ns/m0tngmvf>
e35871	r41	e16374
e35871	r1	e16374
e35871	r1	e80117
e681	r2	<http://rdffreebasecom/ns/m06v6q__>
e75653	r3	e9658
e21323	r0	e47291
e689	r2	<http://rdffreebasecom/ns/m01bnbh4>
e28747	r0	e84276
e71301	r3	e52327
e690	r2	<http://rdffreebasecom/ns/m0zjkdcv>
e694	r2	<http://rdffreebasecom/ns/m0nzxwt>
e10138	r1	e45502
e702	r2	<http://rdffreebasecom/ns/m01jx7hh>
e702	r2	<http://dbpedia.org/resource/Amazon_Web_Services>
e706	r0	e42522
e11390	r0	e82074
e61436	r1	e49978
e712	r2	<http://dbpedia.org/resource/Microkernel>
e84739	r0	e2081
e714	r2	<http://rdffreebasecom/ns/m0z9zjzq>
e715	r1	e57196
e715	r2	<http://rdffreebasecom/ns/m0ds7l3l>
e18932	r3	e38925
e16891	r42	e26153
e16891	r42	e26153
e717	r2	<http://rdffreebasecom/ns/m0dpw29g>
e717	r2	<http://dbpedia.org/resource/TermWiki>
e7757	r1	e80945
e77194	r0	e22976
e7024	r3	e79404
e57929	r1	e61316
e57929	r1	e29895
e10812	r43	e4361
e10812	r33	e4361
e8787	r0	e58222
e723	r2	<http://rdffreebasecom/ns/m06vvqs9>
e723	r2	<http://dbpedia.org/resource/Tilda>
e71066	r0	e64964
e727	r2	<http://rdffreebasecom/ns/m0g62jc0>
e50239	r0	e42358
e31990	r0	e25758
e78859	r4	e79309
e78286	r3	e22846
e735	r2	<http://rdffreebasecom/ns/m0m9xb_x>
e735	r2	<http://dbpedia.org/resource/Fermi_paradox>
e738	r0	e27737
e16194	r3	e3930
e9056	r0	e65444
e13817	r4	e53923
e67268	r3	e74932
e745	r2	<http://rdffreebasecom/ns/m0mgc7n9>
e750	r1	e17091
e79146	r3	e26564
e83252	r1	e62826
e10026	r4	e53923
e39727	r0	e1581
e39727	r1	e524
e9175	r3	e79828
e48927	r0	e640
e752	r2	<http://rdffreebasecom/ns/m0mmbvt>
e752	r2	<http://rdffreebasecom/ns/m06n02cz>
e37165	r0	e13062
e41009	r0	e69033
e755	r2	<http://rdffreebasecom/ns/m0gg56p3>
e38476	r3	e44786
e38476	r1	e60789
e49070	r0	e35953
e57917	r3	e6843
e30871	r1	e69728
e4939	r1	e27624
e4939	r1	e32642
e4939	r1	e57890
e4939	r1	e79181
e4939	r1	e83347
e4939	r1	e81471
e4939	r1	e18482
e4939	r3	e59304
e4939	r1	e63595
e4939	r1	e33620
e4939	r1	e33274
e4939	r1	e44924
e4939	r1	e85413
e4939	r1	e41513
e4939	r1	e19469
e4939	r1	e51627
e761	r2	<http://rdffreebasecom/ns/m0764f5h>
e761	r2	<http://dbpedia.org/resource/Stock_market>
e3264	r44	e25949
e3264	r4	e25949
e74610	r0	e62818
e73229	r1	e40671
e32152	r0	e79171
e770	r2	<http://rdffreebasecom/ns/m0shq89j>
e31069	r3	e9527
e45809	r1	e15688
e1873	r0	e42363
e85739	r0	e83152
e66351	r3	e34797
e782	r2	<http://rdffreebasecom/ns/m0wd8v6n>
e25780	r3	e73815
e28548	r0	e37435
e7151	r3	e64819
e1692	r0	e40146
e49637	r0	e18603
e55016	r1	e40671
e55016	r3	e25286
